Pocz_lp,Y,X1_Z2,X4_Z1,Ranga(X5),X6_Z2,X6_Z3,X6_Z5,X9,X10_Z2,X10_Z3,Ranga(X11),X12_Z1,Ranga(X12),X14_Z2,Ranga(X14),X15_Z1,X15_Z3,X18,X24
1834,1,0,0,883.5,0,1,0,15032.1,0,0,966.5,0,994.5,1,1170.5,0,0,1,1
1835,1,0,0,883.5,1,0,0,18283.42,0,0,966.5,1,268.5,1,1170.5,0,0,1,1
1837,1,0,0,883.5,0,0,1,16683.76,1,0,2084.5,0,994.5,1,1170.5,0,0,0,1
1838,1,0,0,883.5,1,0,0,13268.3,1,0,329.5,0,1926.5,1,1170.5,1,0,0,1
1839,1,0,1,883.5,0,0,0,15564.14,1,0,1521.5,0,1926.5,1,1170.5,0,0,1,4
1840,1,1,0,883.5,0,0,0,13889.48,0,1,1521.5,0,1926.5,1,1170.5,1,0,0,1
1841,1,1,0,2119.5,0,0,0,14866.74,1,0,2084.5,1,268.5,1,1170.5,1,0,1,1
1842,1,0,0,883.5,0,0,0,16179.42,1,0,329.5,0,994.5,1,1170.5,0,1,0,1
1844,1,0,0,883.5,0,0,0,17151.06,1,0,966.5,0,1926.5,1,1170.5,1,0,1,1
1845,1,1,0,189.5,0,0,1,13541.74,0,1,1521.5,0,994.5,1,1170.5,0,0,0,1
1847,1,0,1,2119.5,0,0,0,17164.32,1,0,2084.5,1,268.5,1,1170.5,0,0,1,3
1848,1,0,0,883.5,1,0,0,16994.9,0,0,966.5,0,994.5,0,2086.5,1,0,1,1
1850,1,0,0,189.5,0,0,1,13943.32,1,0,2084.5,0,1926.5,1,1170.5,1,0,0,1
1851,1,0,0,883.5,0,0,1,18326.58,0,0,329.5,0,994.5,0,2086.5,0,0,1,1
1852,1,0,0,883.5,1,0,0,17467.68,0,0,1521.5,0,1926.5,1,1170.5,0,1,1,1
1853,1,0,0,883.5,0,0,0,16530.04,0,0,2084.5,0,994.5,0,2086.5,1,0,1,1
1854,1,0,0,883.5,0,0,1,17379.22,0,0,966.5,0,1926.5,1,1170.5,0,1,0,4
1857,1,0,0,883.5,0,0,0,13923.34,0,0,329.5,1,268.5,1,1170.5,0,0,1,1
1858,1,1,1,883.5,0,0,0,15972.86,1,0,2084.5,0,994.5,0,284.5,0,0,1,1
1859,1,1,0,1619.5,0,0,1,15801.28,0,0,2084.5,0,1926.5,0,284.5,0,0,0,1
1860,1,0,0,883.5,0,0,0,18642.36,0,1,2084.5,1,268.5,1,1170.5,0,0,1,1
1861,1,1,1,189.5,0,0,1,12574.34,0,0,2084.5,0,994.5,1,1170.5,0,0,0,2
1864,1,0,0,883.5,0,0,0,15412.44,1,0,1521.5,0,1926.5,1,1170.5,0,0,1,1
1865,1,0,0,189.5,0,0,1,10295.66,0,1,2084.5,0,994.5,1,1170.5,0,0,0,1
1866,1,0,0,883.5,0,0,1,16523.5,0,1,966.5,1,268.5,1,1170.5,1,0,0,1
1867,1,1,0,1619.5,0,0,1,16021.28,1,0,1521.5,0,1926.5,1,1170.5,1,0,1,1
1870,1,0,0,883.5,0,0,0,16855.98,0,0,2084.5,1,268.5,1,1170.5,0,0,1,1
1871,1,0,1,1619.5,0,0,0,15071.32,1,0,2084.5,1,268.5,1,1170.5,0,0,0,1
1874,1,1,0,883.5,0,0,0,13430.9,1,0,2084.5,1,268.5,1,1170.5,0,0,0,2
1875,1,1,0,883.5,0,0,0,15486.76,0,0,966.5,1,268.5,0,2086.5,0,1,0,1
1876,1,0,0,883.5,0,0,0,14622.76,0,0,966.5,0,1926.5,1,1170.5,0,1,0,4
1877,1,0,0,883.5,0,0,0,14726.58,1,0,2084.5,1,268.5,1,1170.5,0,0,1,1
1880,1,0,0,2119.5,0,0,0,18983.02,1,0,966.5,0,1926.5,1,1170.5,1,0,1,1
1881,1,0,1,189.5,0,0,1,12258.4,1,0,329.5,0,1926.5,1,1170.5,1,0,0,1
1883,1,0,0,883.5,0,0,0,13352.78,1,0,2084.5,0,994.5,0,2086.5,1,0,1,1
1886,1,0,0,2119.5,0,1,0,13905.1,1,0,2084.5,0,994.5,1,1170.5,0,0,0,1
1889,1,0,0,2119.5,0,0,0,19649.32,0,0,1521.5,0,1926.5,1,1170.5,1,0,1,1
1890,1,0,0,189.5,0,0,1,14142.08,0,0,966.5,0,994.5,0,284.5,0,1,1,1
1892,1,0,0,883.5,0,0,0,15949.9,0,0,966.5,1,268.5,0,2086.5,1,0,0,1
1893,1,0,1,883.5,0,0,1,16127.16,1,0,2084.5,1,268.5,1,1170.5,1,0,1,1
1894,1,0,0,2119.5,0,0,0,14671.64,0,0,1521.5,0,994.5,1,1170.5,0,0,0,1
1895,1,0,1,1619.5,0,0,0,13736.04,0,0,966.5,0,994.5,1,1170.5,0,0,1,1
1896,1,1,0,883.5,0,0,0,13619.96,1,0,2084.5,0,994.5,1,1170.5,1,0,1,1
1897,1,0,1,1619.5,0,0,0,15825.18,0,1,2084.5,1,268.5,0,284.5,0,1,0,1
1899,1,0,0,189.5,0,0,1,14639.62,0,0,2084.5,0,994.5,1,1170.5,0,1,0,1
1900,1,0,0,883.5,0,0,0,15689.48,0,0,2084.5,0,994.5,1,1170.5,0,1,0,1
1902,1,0,0,883.5,0,0,1,14407.68,0,0,329.5,0,1926.5,1,1170.5,1,0,0,1
1903,1,1,0,883.5,0,0,1,16774.76,1,0,2084.5,0,1926.5,1,1170.5,1,0,1,1
1904,1,0,1,883.5,0,0,0,19831.52,0,0,966.5,1,268.5,1,1170.5,0,1,1,1
1905,1,0,0,1619.5,0,0,1,15037.12,1,0,966.5,0,994.5,1,1170.5,1,0,0,1
1907,1,0,1,883.5,0,1,0,16790.74,1,0,2084.5,1,268.5,1,1170.5,0,1,1,1
1908,1,1,1,883.5,0,0,1,16648.28,0,1,1521.5,1,268.5,1,1170.5,1,0,1,1
1910,1,0,0,2119.5,0,0,0,13053.22,1,0,1521.5,1,268.5,1,1170.5,0,0,0,1
1911,1,0,0,883.5,0,0,0,16879.42,0,0,1521.5,1,268.5,0,284.5,0,0,1,1
1912,1,0,0,883.5,1,0,0,18510.72,1,0,2084.5,0,994.5,0,284.5,0,0,0,1
1914,1,0,1,883.5,0,0,0,15371.58,1,0,329.5,0,1926.5,1,1170.5,0,0,1,1
1916,1,0,1,2119.5,1,0,0,16542.54,0,0,966.5,0,1926.5,1,1170.5,0,0,1,1
1918,1,0,0,1619.5,1,0,0,15159.64,1,0,329.5,0,994.5,1,1170.5,1,0,0,3
1920,1,0,0,883.5,0,0,0,18850.38,1,0,2084.5,0,1926.5,1,1170.5,0,1,1,1
1921,1,0,0,2119.5,0,0,1,14922.56,0,0,329.5,1,268.5,0,284.5,0,0,0,1
1922,1,1,1,189.5,0,0,1,12383.28,1,0,2084.5,0,1926.5,1,1170.5,0,1,0,1
1923,1,0,0,883.5,0,0,0,19516.06,0,0,2084.5,0,1926.5,1,1170.5,0,1,0,1
1925,1,1,1,883.5,0,0,0,14754.84,0,1,966.5,0,1926.5,1,1170.5,1,0,1,4
1926,1,0,1,883.5,0,0,0,19313.76,0,0,1521.5,1,268.5,1,1170.5,0,0,1,1
1927,1,0,1,1619.5,0,0,1,15283.84,1,0,2084.5,0,1926.5,1,1170.5,0,1,1,1
1928,1,0,1,1619.5,0,0,0,18928.24,0,0,2084.5,1,268.5,1,1170.5,0,0,1,3
1929,1,0,1,189.5,0,0,1,14105.74,1,0,2084.5,0,994.5,1,1170.5,1,0,1,1
1930,1,1,0,883.5,0,0,0,15303.44,1,0,1521.5,0,1926.5,0,284.5,0,0,0,1
1931,1,0,0,883.5,0,0,0,16777.16,1,0,1521.5,0,994.5,1,1170.5,0,1,0,1
1932,1,1,0,883.5,0,0,0,15452.32,1,0,2084.5,0,994.5,1,1170.5,0,0,1,4
1933,1,1,1,883.5,0,0,1,16965.9,0,1,329.5,0,994.5,1,1170.5,1,0,1,1
1935,1,0,1,1619.5,1,0,0,15813.4,1,0,329.5,0,994.5,1,1170.5,1,0,0,1
1936,1,0,0,189.5,0,0,1,14699.48,1,0,1521.5,0,994.5,1,1170.5,0,1,1,1
1937,1,1,0,2119.5,0,0,0,15558.06,1,0,2084.5,0,1926.5,1,1170.5,1,0,0,1
1938,1,0,0,1619.5,0,0,1,15813.74,0,0,1521.5,0,1926.5,1,1170.5,1,0,1,1
1940,1,1,0,189.5,0,0,1,14070,1,0,2084.5,0,994.5,1,1170.5,0,0,1,1
1941,1,1,0,2119.5,0,0,1,13859.22,0,0,1521.5,0,994.5,0,284.5,0,1,0,1
1942,1,1,0,883.5,0,0,0,14777.5,0,0,1521.5,1,268.5,1,1170.5,0,0,0,1
1944,1,0,0,883.5,0,0,0,15936.34,1,0,966.5,0,994.5,1,1170.5,1,0,0,1
1947,1,0,0,189.5,0,0,1,16703.62,0,0,329.5,0,994.5,0,284.5,0,1,0,1
1948,1,0,0,883.5,0,0,0,12417.84,0,0,966.5,0,994.5,1,1170.5,0,0,0,1
1949,1,0,0,883.5,0,0,0,16108.74,0,0,2084.5,0,994.5,0,2086.5,0,0,0,1
1950,1,0,0,883.5,0,0,1,14344.78,1,0,966.5,1,268.5,0,2086.5,0,1,0,1
1952,1,1,1,189.5,0,0,1,13010.58,1,0,966.5,0,994.5,0,284.5,0,1,0,1
1954,1,1,1,883.5,0,0,0,13076.52,1,0,2084.5,0,994.5,1,1170.5,1,0,0,1
1955,1,0,0,189.5,0,0,1,14609.2,1,0,966.5,0,1926.5,1,1170.5,0,0,0,4
1956,1,1,0,1619.5,0,0,0,14427.16,0,1,1521.5,0,994.5,1,1170.5,0,1,1,1
1957,1,0,0,883.5,0,0,0,18679.86,1,0,2084.5,0,994.5,1,1170.5,1,0,1,1
1959,1,0,1,2119.5,0,0,0,19773.48,0,0,1521.5,0,994.5,1,1170.5,1,0,1,1
1960,1,0,0,883.5,1,0,0,13264.44,1,0,1521.5,0,1926.5,1,1170.5,1,0,1,1
1962,1,0,1,883.5,0,0,0,18650.62,1,0,966.5,0,1926.5,0,2086.5,1,0,0,1
1966,1,0,0,883.5,0,0,0,18277.84,1,0,2084.5,0,1926.5,1,1170.5,0,0,1,3
1967,1,0,1,883.5,0,0,0,14591.04,1,0,966.5,0,994.5,1,1170.5,0,0,0,1
1969,1,0,1,883.5,0,0,0,15914.12,0,0,966.5,0,994.5,1,1170.5,0,0,1,1
1970,1,0,0,1619.5,0,0,0,14758.8,1,0,966.5,0,994.5,1,1170.5,0,0,0,1
1971,1,0,0,883.5,0,0,0,13800.16,1,0,329.5,1,268.5,0,2086.5,0,1,0,1
1972,1,0,1,2119.5,0,1,0,13071.82,1,0,1521.5,0,994.5,1,1170.5,0,1,1,3
1973,1,0,1,1619.5,0,0,0,14196.46,0,0,2084.5,0,994.5,1,1170.5,1,0,0,1
1974,1,0,0,1619.5,0,0,0,16282.82,0,0,1521.5,0,994.5,1,1170.5,0,1,1,3
1975,1,0,0,1619.5,0,0,0,15855.86,1,0,2084.5,0,1926.5,1,1170.5,0,0,0,1
1978,1,0,0,883.5,0,0,0,15755.28,1,0,1521.5,0,994.5,0,2086.5,0,0,0,2
1980,1,0,0,883.5,0,0,0,15029.48,0,1,2084.5,0,994.5,1,1170.5,0,0,1,1
1981,1,0,1,1619.5,0,0,0,19774.48,0,0,966.5,0,1926.5,1,1170.5,0,1,1,1
1984,1,0,0,883.5,0,0,0,14823.16,0,0,329.5,0,994.5,0,2086.5,1,0,1,1
1985,1,0,1,2119.5,0,0,0,12980.52,0,1,1521.5,0,994.5,1,1170.5,1,0,0,1
1986,1,0,0,883.5,0,0,0,18220.98,0,1,329.5,0,994.5,1,1170.5,1,0,1,1
1989,1,1,0,883.5,0,0,0,15672.42,1,0,966.5,0,1926.5,1,1170.5,0,1,0,1
1991,1,0,1,189.5,0,0,1,16957.94,1,0,2084.5,0,1926.5,1,1170.5,0,1,0,1
1992,1,1,1,883.5,0,0,0,15414.72,0,0,966.5,0,994.5,0,2086.5,0,1,0,1
1993,1,0,0,883.5,0,0,1,15003.18,1,0,966.5,0,1926.5,1,1170.5,1,0,1,1
1996,1,0,0,189.5,0,0,1,13502.28,1,0,2084.5,0,994.5,1,1170.5,0,1,1,1
1997,1,1,0,1619.5,0,1,0,16805.92,0,0,966.5,0,994.5,0,284.5,0,0,0,1
2000,1,0,0,2119.5,0,0,0,18611.48,1,0,329.5,1,268.5,1,1170.5,0,0,0,1
2001,0,0,1,1619.5,0,0,0,49628.28,0,0,329.5,0,994.5,0,284.5,0,0,1,1
2002,0,0,0,2119.5,0,0,0,38857.72,0,0,966.5,0,1926.5,1,1170.5,0,0,1,1
2005,0,1,0,883.5,0,0,0,41003.8,0,1,966.5,0,1926.5,0,2086.5,1,0,0,1
2006,0,0,0,2119.5,1,0,0,37225.88,0,1,966.5,0,1926.5,0,284.5,0,0,0,1
2007,0,0,0,1619.5,0,1,0,34028.64,1,0,329.5,0,1926.5,1,1170.5,0,0,1,1
2009,0,0,1,2119.5,0,0,0,49986,0,0,329.5,0,1926.5,0,2086.5,0,0,0,1
2012,0,0,0,1619.5,1,0,0,58751.68,0,0,1521.5,0,1926.5,0,2086.5,0,0,1,1
2015,0,0,0,883.5,0,0,0,49123.28,0,0,2084.5,1,268.5,0,284.5,0,0,1,1
2016,0,0,1,2119.5,0,0,0,41329.36,0,0,329.5,0,1926.5,0,2086.5,0,0,0,1
2017,0,0,0,883.5,1,0,0,45401.28,0,0,966.5,0,1926.5,1,1170.5,0,0,0,1
2018,0,0,1,2119.5,0,0,0,36053.6,0,0,1521.5,0,1926.5,1,1170.5,0,0,1,1
2019,0,0,0,1619.5,0,1,0,48237.8,0,0,329.5,0,994.5,1,1170.5,0,0,1,2
2020,0,0,0,2119.5,0,0,0,29779.76,0,0,329.5,1,268.5,0,2086.5,0,0,1,1
2021,0,0,0,883.5,0,0,0,43317.32,0,0,329.5,0,1926.5,1,1170.5,0,0,0,1
2022,0,1,0,189.5,0,0,1,37832.52,0,0,329.5,0,1926.5,0,284.5,1,0,0,1
2023,0,1,0,2119.5,0,0,0,41898.76,1,0,329.5,0,994.5,0,284.5,1,0,1,1
2024,0,0,0,2119.5,0,1,0,32844.84,0,0,1521.5,0,1926.5,0,284.5,1,0,0,1
2025,0,0,0,189.5,0,0,1,30088.52,1,0,329.5,0,1926.5,0,2086.5,1,0,0,1
2027,0,0,0,883.5,0,0,0,38779.04,0,0,2084.5,1,268.5,0,284.5,1,0,1,1
2031,0,0,0,2119.5,0,0,0,41848.52,1,0,966.5,0,994.5,1,1170.5,1,0,1,1
2032,0,0,0,1619.5,0,0,0,39813.12,1,0,2084.5,1,268.5,1,1170.5,0,0,0,2
2034,0,0,0,2119.5,0,1,0,38569.36,0,0,329.5,1,268.5,1,1170.5,0,0,0,1
2035,0,0,0,1619.5,0,1,0,39015.16,0,0,2084.5,0,1926.5,0,284.5,1,0,1,1
2037,0,0,1,2119.5,0,0,0,45996.16,0,1,329.5,0,994.5,1,1170.5,0,0,0,1
2038,0,0,1,2119.5,0,0,0,39653.76,1,0,1521.5,0,994.5,0,2086.5,1,0,0,2
2040,0,0,1,2119.5,0,0,1,32709.12,0,0,966.5,0,994.5,0,2086.5,1,0,1,1
2041,0,0,0,883.5,0,1,0,51576.88,0,0,1521.5,0,994.5,0,284.5,0,0,0,1
2042,0,1,0,883.5,0,1,0,46009.72,0,1,329.5,0,994.5,0,2086.5,1,0,1,1
2045,0,0,0,2119.5,0,0,0,46842,0,0,1521.5,0,1926.5,0,284.5,0,0,0,1
2048,0,0,0,2119.5,0,0,0,35926.2,0,0,329.5,0,1926.5,1,1170.5,1,0,1,1
2049,0,0,0,1619.5,0,0,0,39668.12,0,1,966.5,0,1926.5,0,2086.5,0,0,1,3
2050,0,0,0,1619.5,0,1,0,41551.32,0,0,966.5,0,994.5,1,1170.5,1,0,0,1
2051,0,0,1,2119.5,0,1,0,46303.4,0,0,2084.5,0,994.5,1,1170.5,0,0,0,2
2052,0,0,0,2119.5,1,0,0,49583.48,1,0,1521.5,0,994.5,0,2086.5,0,0,1,1
2053,0,0,0,2119.5,0,0,0,52716.72,0,0,1521.5,0,1926.5,0,2086.5,1,0,1,1
2054,0,0,0,189.5,0,0,1,35505.44,0,0,966.5,0,994.5,0,284.5,0,0,0,1
2055,0,0,0,883.5,0,0,0,37471.24,0,0,2084.5,0,994.5,0,284.5,1,0,1,1
2058,0,0,0,1619.5,1,0,0,49818.36,0,0,329.5,0,1926.5,0,284.5,0,0,0,1
2059,0,0,0,883.5,0,0,0,38016.48,0,1,2084.5,0,994.5,1,1170.5,0,0,0,1
2060,0,0,1,883.5,1,0,0,40943.88,0,0,329.5,0,1926.5,0,2086.5,0,0,1,1
2061,0,0,0,1619.5,0,0,0,41259.92,0,0,2084.5,1,268.5,1,1170.5,1,0,1,1
2065,0,0,0,883.5,0,1,0,39973.16,0,0,2084.5,0,1926.5,0,2086.5,0,0,1,1
2066,0,0,0,1619.5,0,0,1,37932.32,0,0,1521.5,0,1926.5,1,1170.5,0,0,1,1
2068,0,0,0,2119.5,0,0,1,45194.88,1,0,329.5,0,1926.5,0,284.5,0,0,1,3
2069,0,0,0,883.5,0,0,0,39573.68,1,0,966.5,0,994.5,0,2086.5,1,0,1,1
2070,0,1,0,1619.5,0,0,0,30998.24,0,0,329.5,1,268.5,0,2086.5,0,0,1,2
2072,0,0,0,883.5,0,0,0,43594.32,1,0,329.5,0,994.5,0,2086.5,0,0,0,1
2073,0,0,0,883.5,0,0,0,48262.56,0,0,966.5,0,1926.5,0,2086.5,0,1,0,1
2074,0,0,1,2119.5,0,0,0,34880.8,1,0,966.5,0,994.5,0,2086.5,0,0,0,1
2075,0,0,0,883.5,0,0,0,48112.92,0,0,2084.5,0,1926.5,0,2086.5,1,0,0,1
2078,0,1,0,1619.5,1,0,0,49355.16,0,0,2084.5,0,1926.5,0,2086.5,1,0,0,1
2079,0,0,0,1619.5,1,0,0,44795.64,1,0,966.5,0,1926.5,0,2086.5,0,0,0,1
2080,0,0,0,2119.5,0,0,0,32762.32,0,0,329.5,0,994.5,1,1170.5,1,0,0,1
2082,0,0,0,2119.5,0,1,0,44860.64,1,0,2084.5,0,994.5,0,2086.5,1,0,1,1
2083,0,0,0,2119.5,0,1,0,32955.84,0,0,1521.5,0,1926.5,1,1170.5,0,0,1,1
2084,0,0,0,1619.5,1,0,0,38878.96,0,0,1521.5,0,1926.5,0,284.5,1,0,0,1
2085,0,0,1,883.5,0,0,0,42657.56,0,0,1521.5,0,994.5,0,284.5,0,0,0,1
2086,0,1,0,2119.5,0,0,0,43262.84,0,0,329.5,0,1926.5,1,1170.5,0,0,0,1
2087,0,0,0,2119.5,0,1,0,32736.2,0,0,966.5,0,1926.5,1,1170.5,0,0,1,3
2088,0,0,1,883.5,0,1,0,47473.44,0,0,966.5,0,1926.5,0,284.5,1,0,0,1
2089,0,0,0,883.5,0,0,0,45757.88,0,0,966.5,0,1926.5,0,2086.5,0,0,1,2
2090,0,1,0,2119.5,0,1,0,35370.44,1,0,1521.5,0,994.5,0,2086.5,0,0,1,1
2091,0,0,0,883.5,0,0,0,52980.24,0,0,1521.5,0,994.5,0,2086.5,1,0,1,1
2093,0,0,0,2119.5,0,0,1,32476.28,1,0,966.5,0,1926.5,0,284.5,1,0,0,1
2094,0,0,0,1619.5,0,1,0,39616.48,0,0,966.5,0,994.5,0,2086.5,0,0,0,1
2096,0,0,0,2119.5,0,1,0,37839.04,0,0,329.5,1,268.5,0,2086.5,0,0,0,1
2098,0,0,1,2119.5,0,0,0,40555.24,0,0,966.5,1,268.5,1,1170.5,0,0,1,1
2099,0,0,0,883.5,0,0,0,41903.24,0,0,329.5,0,1926.5,1,1170.5,1,0,1,1
2100,0,0,0,1619.5,0,1,0,39254.96,0,0,2084.5,0,994.5,1,1170.5,0,0,1,1
2101,0,0,0,2119.5,0,0,0,38645.52,0,0,329.5,0,994.5,0,284.5,0,0,0,1
2103,0,0,0,883.5,0,0,0,42134.12,1,0,966.5,1,268.5,0,2086.5,0,0,1,1
2104,0,0,0,1619.5,0,0,0,31699.56,1,0,966.5,0,994.5,0,2086.5,1,0,0,1
2105,0,0,0,2119.5,0,0,0,33270.2,0,1,1521.5,0,1926.5,0,2086.5,1,0,1,1
2106,0,0,1,189.5,0,0,1,43535,0,0,1521.5,0,1926.5,1,1170.5,1,0,0,1
2107,0,0,0,1619.5,0,0,0,47635.68,0,0,1521.5,0,994.5,1,1170.5,1,0,0,1
2108,0,0,0,883.5,1,0,0,46115.2,1,0,329.5,0,994.5,0,2086.5,1,0,0,1
2110,0,1,0,1619.5,0,1,0,33806.6,0,0,2084.5,0,1926.5,0,2086.5,0,0,0,1
2112,0,0,0,189.5,0,0,1,39733.16,0,0,329.5,0,1926.5,0,2086.5,1,0,1,1
2114,0,0,1,189.5,0,0,1,35513.84,0,0,329.5,0,1926.5,1,1170.5,1,0,1,1
2116,0,1,1,883.5,0,0,0,32494.24,1,0,2084.5,0,1926.5,0,2086.5,0,0,1,1
2117,0,1,0,2119.5,0,0,0,38022.44,0,0,329.5,0,1926.5,0,2086.5,1,0,1,1
2118,0,0,0,883.5,1,0,0,40702,0,0,2084.5,0,1926.5,1,1170.5,1,0,1,1
2120,0,0,1,883.5,0,1,0,44542.04,0,0,1521.5,0,994.5,0,284.5,1,0,1,1
2121,0,0,1,883.5,0,0,0,38324.36,0,0,966.5,0,1926.5,0,284.5,1,0,0,1
2122,0,0,0,883.5,0,0,0,50014.16,0,0,2084.5,0,1926.5,0,284.5,0,0,1,1
2123,0,0,0,2119.5,0,0,1,44827.04,0,0,329.5,1,268.5,0,284.5,1,0,0,1
2124,0,1,1,2119.5,0,0,0,39221.96,0,0,329.5,0,994.5,0,2086.5,0,0,1,1
2125,0,0,0,883.5,0,0,0,45366.96,0,0,1521.5,1,268.5,1,1170.5,0,0,1,1
2126,0,0,0,883.5,0,0,0,53078.48,1,0,966.5,0,1926.5,1,1170.5,0,1,1,1
2127,0,0,1,883.5,0,1,0,44628.08,0,0,2084.5,0,994.5,0,284.5,1,0,1,1
2128,0,0,0,883.5,0,1,0,54258.96,0,0,329.5,0,994.5,0,2086.5,1,0,1,1
2129,0,0,1,2119.5,0,1,0,50855.44,1,0,1521.5,0,1926.5,0,2086.5,1,0,0,1
2130,0,1,0,2119.5,0,0,0,26397.4,0,0,329.5,1,268.5,1,1170.5,0,0,1,1
2132,0,0,0,2119.5,0,0,0,60834.68,1,0,2084.5,0,1926.5,1,1170.5,1,0,0,1
2133,0,0,0,2119.5,0,0,0,40541,0,1,329.5,0,1926.5,0,284.5,0,0,0,1
2135,0,0,0,1619.5,0,0,0,34386.24,0,0,2084.5,0,1926.5,0,2086.5,1,0,0,1
2136,0,0,0,2119.5,0,0,0,50225.24,0,0,2084.5,0,1926.5,1,1170.5,1,0,1,1
2138,0,0,0,883.5,1,0,0,36389.2,0,0,329.5,0,1926.5,1,1170.5,1,0,1,1
2139,0,0,0,2119.5,0,1,0,42357.36,0,0,329.5,0,1926.5,0,2086.5,0,0,1,1
2140,0,0,0,189.5,0,0,1,43936.76,0,0,329.5,0,994.5,0,2086.5,0,0,0,1
2141,0,0,0,2119.5,0,0,0,42571.16,0,0,1521.5,0,1926.5,0,2086.5,1,0,0,1
2142,0,0,0,1619.5,0,0,0,50687.88,0,0,329.5,0,1926.5,0,2086.5,1,0,1,1
2144,0,1,0,883.5,1,0,0,37683.92,0,0,329.5,0,1926.5,1,1170.5,0,0,0,1
2145,0,0,0,2119.5,1,0,0,52415.68,0,0,2084.5,1,268.5,0,2086.5,0,0,0,1
2147,0,1,0,1619.5,0,0,0,41636.2,1,0,1521.5,0,1926.5,0,2086.5,0,0,1,1
2148,0,0,0,2119.5,0,0,1,52545.72,0,1,966.5,0,1926.5,1,1170.5,1,0,1,1
2150,0,0,0,2119.5,0,1,0,40663.36,0,0,329.5,0,1926.5,0,2086.5,1,0,0,1
2151,0,0,0,2119.5,0,0,0,26221.2,0,1,1521.5,0,994.5,0,284.5,0,0,0,3
2152,0,0,0,883.5,0,0,0,40238.48,0,0,966.5,1,268.5,0,2086.5,1,0,1,1
2154,0,0,1,883.5,0,0,0,38301.88,0,0,2084.5,0,994.5,0,2086.5,0,0,1,2
2155,0,0,0,2119.5,0,0,0,35081,0,0,966.5,0,1926.5,0,284.5,0,0,1,1
2156,0,0,0,2119.5,1,0,0,49755.76,0,0,329.5,0,994.5,0,2086.5,1,0,0,1
2158,0,0,0,883.5,0,0,0,47092.68,1,0,2084.5,0,994.5,1,1170.5,0,0,0,1
2160,0,0,0,1619.5,0,1,0,47354.76,1,0,2084.5,1,268.5,0,2086.5,1,0,1,1
2161,0,0,0,1619.5,0,0,0,43156.52,0,0,329.5,0,1926.5,1,1170.5,0,0,1,1
2162,0,0,0,883.5,0,1,0,44289.8,0,0,966.5,0,1926.5,1,1170.5,1,0,0,1
2164,0,0,0,2119.5,1,0,0,44772.64,0,0,2084.5,0,1926.5,0,284.5,0,0,0,2
2166,0,0,0,1619.5,0,0,0,47399.68,0,0,1521.5,1,268.5,0,2086.5,0,0,1,1
2168,0,1,0,2119.5,0,1,0,49488.76,0,0,2084.5,0,1926.5,0,2086.5,0,0,0,1
2169,0,0,0,883.5,0,0,0,47932.92,1,0,1521.5,0,994.5,0,284.5,0,0,1,1
2170,0,0,1,883.5,0,1,0,38808.36,0,0,1521.5,0,1926.5,0,2086.5,0,0,1,1
2171,0,1,0,883.5,0,1,0,33854.6,0,0,966.5,0,1926.5,0,2086.5,0,0,0,1
2172,0,1,0,2119.5,1,0,0,42897,0,0,329.5,0,994.5,0,284.5,1,0,0,2
2174,0,0,1,1619.5,0,1,0,39393.72,1,0,329.5,0,1926.5,0,2086.5,1,0,1,1
2175,0,0,0,1619.5,0,0,0,45985.8,0,1,1521.5,0,1926.5,1,1170.5,0,0,1,1
2176,0,0,0,2119.5,1,0,0,51481.08,0,0,329.5,0,1926.5,0,284.5,0,0,1,1
2177,0,0,0,883.5,0,0,0,41990.52,0,0,329.5,0,1926.5,0,284.5,1,0,0,2
2178,0,0,0,189.5,0,0,1,37475.6,0,0,1521.5,0,994.5,1,1170.5,0,0,0,1
2180,0,0,0,189.5,0,0,1,39429.12,0,0,966.5,0,994.5,0,2086.5,0,0,1,1
2181,0,0,0,2119.5,0,0,0,38838.08,0,0,329.5,0,994.5,0,284.5,0,0,0,2
2183,0,1,1,2119.5,0,0,1,30670.84,0,1,2084.5,0,994.5,1,1170.5,0,0,0,1
2186,0,0,1,1619.5,0,0,0,52625.6,0,0,329.5,0,1926.5,0,284.5,1,0,1,1
2187,0,0,0,2119.5,1,0,0,43855.6,0,0,966.5,0,994.5,1,1170.5,0,0,0,1
2189,0,0,0,2119.5,0,1,0,39894.32,0,0,966.5,0,994.5,0,284.5,0,0,0,1
2190,0,0,0,2119.5,0,0,0,38803.6,0,0,2084.5,0,1926.5,0,284.5,0,0,1,2
2191,0,0,0,2119.5,0,0,0,37803.92,1,0,1521.5,1,268.5,1,1170.5,0,0,1,1
2192,0,1,0,883.5,0,0,0,36686.44,0,0,2084.5,0,1926.5,1,1170.5,1,0,1,1
2193,0,0,0,883.5,0,0,0,33364.72,0,0,329.5,0,994.5,1,1170.5,0,0,0,1
2194,0,0,0,1619.5,1,0,0,53951.52,0,0,329.5,0,1926.5,0,2086.5,1,0,1,1
2195,0,0,0,883.5,0,0,0,46836.12,1,0,329.5,0,1926.5,0,2086.5,0,0,1,1
2196,0,0,0,2119.5,0,0,0,40407.24,1,0,966.5,1,268.5,0,284.5,0,0,1,1
2197,0,0,0,1619.5,0,0,0,43196.16,0,0,966.5,0,1926.5,0,2086.5,1,0,0,1
2199,0,0,0,189.5,0,0,1,58502.72,0,0,2084.5,0,994.5,1,1170.5,1,0,1,1
